32667.0	Pobre, pobre médico. Você não disse nenhuma grosseria — e levou essa descompostura!
32667.1	O que você está fazendo aqui? Bisbilhotando?
32667.2	Você pensa alto demais. E é terrivelmente previsível. Ir perguntar sobre sonhos proféticos a uma futura Senhora — que coisa boba de se fazer! Mas você acertou uma coisa: esta noite será mesmo significativa, e cada uma de nós colherá seus frutos.
32667.3	«Cada uma de nós»? Você também se considera uma Senhora? Só pode estar brincando.
32667.4	Quem mais seria a Senhora desta cidade? Todos me chamam de falsa, mas sou a única que é de verdade. É por isso que Maria me odeia. Ao meu lado, ela é uma falsa, uma boneca de trapos, e sabe disso.\n\nVocê veio à Capella perguntar como afastar o sonho de Maria? A Capella não vai te dizer como fazer. Mas eu direi.
32667.5	E a quem mais eu poderia perguntar?
32667.6	Podia perguntar a mim. Todos me chamam de falsa, mas sou a única que é de verdade. É por isso que Maria me odeia. Ao meu lado, ela é uma falsa, uma boneca de trapos, e sabe disso.\n\nVocê veio à Capella perguntar como afastar o sonho de Maria? A Capella não vai te dizer, mas eu direi.
32667.7	Talvez eu possa afastar o sonho acordando a Senhora a tempo?
32667.8	Médico bobo! Você estuda o corpo, mas não sabe nada sobre ele. Interromper um sonho profético não adianta nada. É preciso matá-lo no berço. Impedi-lo. Conhece a história da princesa e da ervilha?
32667.9	Contos de fadas são fantasias para crianças.
32667.10	Por que está me ajudando? Por bondade do coração? Qual é o seu ganho, Clara?
32667.11	O inimigo do meu inimigo é meu escravo... Você não contou isso à Capella, mas nem preciso te escutar para saber: se Maria tiver um sonho verdadeiro, Karminsky vai morrer, com certeza. E eu preciso dele vivo.
32667.12	O que você quer com ele?
32667.13	Isso não é da sua conta, médico. É grande demais para o seu cérebro. O Karminsky me diverte. Ele anda todo arrogante, acha que toma decisões. Mas ele nem está nesta peça, sabia?\n\nÉ isso que me fascina. Por que alguém está aqui, quando não deveria estar? Quero ver como isso termina.
32667.14	Que peça? Em que peça o Karminsky não está?
32667.15	Em nenhuma! Mas se acha tão importante! Não acha engraçado? Ah, acho que você não é dos que riem. Você é terrivelmente sério e quer preservar a vida dele por razões igualmente terrivelmente sérias.\n\nQuer que eu te diga como fazer?
32667.16	Quero avaliar minhas chances. Fale.
32667.17	Está bem. Diga o que devo fazer.
32667.18	Eu já disse. Continuo esquecendo que cabeça de vento você é.
32667.19	Conte de novo. Por favor.
32667.20	Pense numa Senhora como numa princesa. Nada mais fácil do que perturbar o sono dela — um objeto pequeno na cama resolve. Os sonhos delas são muito volúveis. Mas não serve qualquer objeto. Uma boa «ervilha» para a princesa deve ter ao menos o tamanho de uma noz.
32667.21	Uma noz? Tipo uma noz?
32667.22	As crianças brincam com nozes por um motivo. Nozes servem de ressonadores, médico. Acumulam ondas de pensamento. Talvez não haja almas vivas lá dentro, como as crianças tagarelam. Mas um sonho caberia! Entra na casca, e pronto, ninguém alcança!
32667.23	Tenho a sensação de que você está me fazendo de bobo. Está sugerindo que brinquemos de jogo infantil para decidir se Karminsky vive ou morre.
32667.24	Pare de choramingar, médico. A noz é uma <i>ótima</i> pista. Você a recebeu porque encontrou a Clara boa e gentil. Se tivesse encontrado a má, ela poderia ter dado uma pista que você gostasse mais... talvez. Mas depois... Ah, eu não gostaria de ser você. Nem a Maria.
32667.25	Escute a si mesma. Está me instando a seguir o conselho de uma garota com dupla personalidade.
32667.26	Não entendo nada do que você está fazendo aqui. Devem estar te procurando. Deveriam.
32667.27	Entendi. Então, uma noz na cama...
32667.28	Cattus amat piscem, sed non vult tingere plantam.
32667.29	Para plantar algo na cama de Maria, preciso de acesso a ela. Alguém pode me ver...
32667.30	Você convive demais com as crianças locais. Foram elas que começaram a chamar as nozes de «mágicas».
32667.31	O que te faz pensar que vou te ouvir, sua garotinha atrevida?
32667.32	Vai sim, você já está ouvindo. E vai me agradecer depois. Que outras opções você tem, cercado de bonecas de trapos? Só a mim pode pedir ajuda. Agora escute com atenção, não vou repetir.
32667.33	Então por que você mesma não afasta o sonho de Maria?
32667.34	Vou afastar. Com as suas mãos. Para fazer as coisas, você precisa da mente, não das mãos. Suas mãos, minha mente. O quê, te ofendi? Você é tão delicado e fofo quando se ofende.
32667.35	Não se ofende com uma lunática. Se tem algo a dizer, diga.
32667.36	Você não queria dizer «amiga»?
32667.37	Amigos são um ponto fraco, médico. Você, de todas as pessoas, deveria saber disso.
32667.38	Não quis ofender a Capella. Mas nunca esperei que sonhos fossem um assunto tão delicado.
32667.39	Ir perguntar sobre sonhos proféticos a uma futura Senhora — que coisa boba de se fazer! Mas você acertou uma coisa: esta noite será mesmo muito significativa, e cada uma de nós colherá seus frutos.
48281.0
48281.1	Veio ver a Capella?
48281.2	Que sorte ela estar aqui!
48281.3	Ou não é coincidência?..
20264.0
20264.1	Se eu o ignorar, ele vai desaparecer?
20264.2	O tal Profeta dos Ratos...
20264.3	...o demônio que atormentava Katerina
29141.0
29141.1	O sofá mais elegante
29141.2	Maria deve receber as profecias aqui
29141.3	Não acredito que quero cancelar um sonho...
65081.0	A Fornalha, a ala de Maria
65081.1	Aqui, Maria tem os sonhos que considera proféticos
33343.0	Seus olhos estão pesados hoje, alma viva. Parecem queimados. Como se os tivesse queimado olhando para algo que não deveria ver.
33343.1	Pode-se dizer que sim... Tive uma visão. A morte de uma certa pessoa. Admito, não é a pessoa mais agradável, mas não estou pronto para entregá-la aos braços da morte.
33343.2	Hmm. Eu pensaria que isto é zombaria, mas o seu olhar me diz outra coisa... Você realmente viu um sonho profético?
33343.3	Eu não chamaria de sonho. Foi visceral; vi o corpo com meus próprios olhos. E agora é como se tivesse sido lançado de volta no tempo, lutando para impedir essa morte.
33343.4	É assim que os sonhos proféticos costumam se sentir. Você está em toda parte ao mesmo tempo — no futuro, no inferno, na própria cama... Pensava que só as Senhoras podiam vivenciar isso.
33343.5	Por favor, me conte mais sobre esses sonhos proféticos. As Senhoras realmente os vivenciam?
33343.6	Como os sonhos proféticos se manifestam nas Senhoras? Vocês realmente veem o futuro?
33343.7	Nunca me interessei pelo dom das Senhoras, mas agora me sinto compelido a perguntar: vocês veem sonhos proféticos?
33343.8	Às vezes vemos, embora eu não chamaria isso de sonhar... Claro, as visões vêm quando minha cabeça repousa no travesseiro, então devem ser sonhos. Mas também são recordações. Memórias de algo que não aconteceu. Ecos da verdade, ressoando sob as abóbadas da mente.
33343.9	E a senhora? Já vivenciou um sonho assim? Perdoe-me se estou sendo indiscreto.
