67954.2
75573.0	A Debutante
75573.2
65872.0	Opositor da vacinação
65872.1
65872.2
24011.0	Ganso
24011.1
24011.2
75660.0	Naaize
75660.1
75660.2
60105.0	Sabe o que eu acho, chefe? Devíamos tocar fogo no Termitário. Ele anda suspeito.
60105.1	Não diga bobagem. Vi como os suplicantes pisaram o nosso vestíbulo inteiro e quebraram todas as lâmpadas das arandelas, e me veio à cabeça um decreto novo: precisamos fazer uma desinfecção.
60105.2	Fenomenal!
60105.3	E claro. Para de enrolar com os meus papéis importantes, vamos aprovar decretos agora.
67038.0	Aqui está a sua correspondência fresquinha, chefe.
67038.1	Três corações da Eva, dois da Maria, um do Burakh... guarde na geleira, por favor... e isso o quê é?!
67038.2	São as contas de eletricidade.
67038.3	Anota! Decreto novo: todo mundo economize eletricidade já! Os lampiões podem simplesmente ser apagados à noite, não é para ficar vagando por aí.
27347.0	Fizeram a vacina a partir do Pontinho...
27347.1	O Pontinho era bom.
70778.0	Chegou correspondência nova.
70778.1	Tem algo para mim?
70778.2	O Pontinho informa que não dormiu a noite toda e fabricou a vacina a partir dos seus primeiros pacientes. A vacina funciona, você diagnosticou tudo certo. Genial!
70778.3	Ótimo, vamos começar a distribuí-la. Desce da minha cadeira, vou publicar o decreto já!
10490.0	Fizeram a vacina com os pacientes do dia!
10490.1	Muito bem.
26243.0	Fizeram a vacina com os pacientes do dia!
26243.1	Muito bem.
43984.0	Fizeram a vacina com os pacientes do dia!
43984.1	Muito bem.
12657.0	Fizeram a vacina com os pacientes do dia!
12657.1	Muito bem.
62429.0	Fizeram a vacina com os pacientes do dia!
62429.1	Muito bem.
69926.0	Enfermeira cansada
69926.1
69926.2
27826.0	Enfermeiro cansado
27826.1
27826.2
17260.0	Enfermeira
17260.1
17260.2
69618.0	Foco da epidemia passada
69618.1	Aqui encontrarei respostas
49347.0	O lixão da cidade
49347.1	Aqui encontrarei respostas
56640.0	Reservas de água
56640.1	Aqui encontrarei respostas
9120.0
9120.1	O «chá» local tem gosto amargo
9120.2
9120.3	As ervas daqui... não têm gosto bom
9120.4	Preciso lavar a xícara. Está suja
9120.5
9120.6	Depois. Essa sujeira não é perigosa
9120.7	Preciso preparar mais
9120.8
9120.9	Vou ter que acender o fogão
9120.10
9120.11	Já está toda cheia de fuligem
9120.12
9120.13	Vivo sujando o casaco
9120.14	Chá ou café?
9120.15
9120.16	De qualquer forma, não há nada. Água fervente
9120.17	Até que ponto o fogo é seguro dentro de casa?
9120.18
9120.19	É perigoso. O lugar do fogo é fora, na rua
9120.20
9120.21	As pessoas acreditam que o fogo salva
9120.22
9120.23	Fogo na rua. Mas onde?
9120.24
9120.25	Na Praça?
9120.26
9120.27	Não. Quase ninguém mora lá
9120.28	Proteger a Stillwater e a mim?
9120.29
9120.30	É covardia. Não posso fazer isso
9120.31	E o Cemitério?
9120.32
9120.33	Os mortos precisam ser queimados de qualquer jeito
9120.34	As Construções Cruas?
9120.35
9120.36	Foi lá que a Peste começou. Eu também começarei lá.
11628.0
11628.1	Queimam para si. A cidade precisa da madeira
11628.2
11628.3	Se eu confiscar — provoco descontentamento. Me lincham
11628.4	O machado é uma ferramenta e uma arma perigosa
11628.5
11628.6	Isso é paranoia. Pode-se matar até com as mãos
11628.7	Essa madeira pode ser usada nas fogueiras
11628.8
11628.9	Vou olhar ao redor e achar um lugar para as fogueiras
11628.10
11628.11	Este quarteirão está desmoronando. Morrendo
11628.12
11628.13	Mas aqui moram pessoas. Preciso ajudar
11628.14	Essas pessoas são quase animais
11628.15
11628.16	Mas ainda são pessoas. Fiz um juramento
11628.17	Aqui tudo é de madeira. Fogueiras são perigosas
11628.18
11628.19	Se eu não acender o fogo — as pessoas o farão
11628.20
11628.21	Estamos na estepe. Não se pode desperdiçar madeira
11628.22
11628.23	O que mais se pode queimar?
11628.24
11628.25	Dentro tem querosene. Podemos queimá-lo
11628.26
11628.27	Queimará rápido demais. Não ajudará
11628.28	Mas as pessoas não queimam madeira
11628.29
11628.30	Elas tentam queimar o próprio ar
11628.31	A lata me lembra algum tipo de casco
11628.32
11628.33	O casco de um foguete! Fogo no ar...
11628.34
11628.35	Mas os fogos precisam ser preenchidos com algo
11628.36
11628.37	Pólvora, ou ao menos enxofre
11628.38
11628.39	Palitos de fósforo!
11628.40
11628.41	Podemos usar o enxofre das cabeças
11628.42
11628.43	E fazer os cascos de papel
11628.44
11628.45	Papel é o que não falta na cidade
11628.46
11628.47	Darei às pessoas o «fogo no ar»
11628.48
11628.49	Tolice, barbaridade. Mas vai acalmá-los.
39068.0
39068.1	Se ao menos pudesse curar todos os males...
39068.2
39068.3	Só se ouve isso de curandeiros de aldeia.
39068.4	Ao menos o chá pode aquecer
39068.5
39068.6	Mas não ajuda na dor
39068.7	Minha cabeça dói...
39068.8
39068.9	Preciso procurar a etorfina na lista de medicamentos
39068.10
39068.11	Etorfina.
39068.12
39068.13	Quase não sobrou...
39068.14	Twyrine
39068.15
39068.16	Twyrine? Preciso tirá-la da lista! Quem a pôs aqui?
39068.17	Morfina
39068.18
39068.19	Só ampolas quebradas. Lixo.
39068.20
39068.21	Mas o lixo são coisas de alguém
39068.22
39068.23	O Olgimsky dizia que a cidade era pobre
39068.24
39068.25	Duvido que uma cidade pobre tenha muito lixo
39068.26
39068.27	No Ventre há um lixão. Preciso olhar o lixo.
58781.0
58781.1	Umas tábuas
58781.2
58781.3	Dá para montar fogueiras. Nada além
58781.4	Pedaços de tijolos e pedra
58781.5
58781.6	Entulho de construção. Então algo está sendo construído
58781.7	Sacos úmidos
58781.8
58781.9	Cheios de besouros, cheiram a podre. Comida?
58781.10
58781.11	Um colchonete. Lixo
58781.12
58781.13	Por que jogar fora um colchão bom?
58781.14	Um colchão. Como o que tenho em casa
58781.15
58781.16	Uma única fábrica têxtil para o país inteiro
58781.17	Um saco de dormir. Alguém mora aqui
58781.18
58781.19	E para viver, é preciso comida
58781.20
58781.21	Roubada?
58781.22
58781.23	Duvido. Aqui é um terreno baldio — não há onde se esconder
58781.24	Comprada?
58781.25
58781.26	Agora só os ricos podem comprar comida
58781.27	Jogada fora?
58781.28
58781.29	Se as pessoas jogam comida fora — é porque têm reservas
58781.30
58781.31	Parece que as pessoas têm reservas
58781.32
58781.33	E com certeza não só de comida
58781.34
58781.35	Preciso de um inspetor — para examinar as reservas das pessoas
58781.36	Se houver excedente de remédios — requisitamos
61306.0
61306.1	Há quantos dias estou aqui? Cinco? Ou dois?
61306.2
61306.3	Mas que diferença faz. Não há volta para casa
61306.4	Meus dedos tremem. De tensão?
61306.5
61306.6	Preciso ter mais cuidado com os estimulantes
61306.7	A água na xícara está turva. Da chuva?
61306.8
61306.9	Ou a xícara está coberta de sujeira?
61306.10
61306.11	Tudo está enferrujado por causa da água?
61306.12
61306.13	Não. Por causa do tempo
61306.14	Uma bacia e um espelho. Só isso
61306.15
61306.16	E nem pia há
61306.17	E aqui há uma espécie de camada amarela
61306.18
61306.19	Até que ponto a água daqui é limpa?
61306.20
61306.21	Lixo e água parada
61306.22
61306.23	E na água parada as bactérias se multiplicam
61306.24	Um lago inteiro. E há peixinhos nele?
61306.25
61306.26	Em águas quietas, só folhas habitam
61306.27	Sujeira e infecção na água doméstica
61306.28
61306.29	E na de beber? De onde a tiram, afinal?
61306.30
61306.31	Parece que dos barris. Preciso verificá-los
61306.32
61306.33	Vi um barril assim na Bocarra
44709.0
44709.1	Um barril de água. Pesadíssimo
44709.2
44709.3	Só um touro o moveria. Ou esses odongs...
44709.4	Barris assim estão espalhados por toda a cidade
44709.5
44709.6	Talvez as últimas reservas de água limpa
44709.7	É água das fontes. Trazem-na raramente
44709.8
44709.9	E a água regular, de onde vem?
44709.10
44709.11	Uma bomba-d'água enferrujada. Range desagradavelmente
44709.12
44709.13	Será que os canos estão enferrujados também
44709.14	Só restam dessas nas aldeias
44709.15
44709.16	Ótimo para fortalecer os braços. Pena eu não ter tempo para isso
44709.17	A cidade tem encanamento
44709.18
44709.19	Mas a água vem de algum lugar. Do rio?
44709.20
44709.21	Tiram a água direto do rio
44709.22
44709.23	Ao menos filtram?
44709.24
