55466.8	Não vou distraí-lo. Adeus!
55466.9	Esqueci de me apresentar. Sou Daniil Dankovsky.
55466.10	Sou o bacharel Dankovsky, isso mesmo.
55466.11	Sou Daniil Dankovsky. Como vai a vacinação?
55466.12	Ah!.. Sr. Dankovsky! Que prazer! Desculpe… não o reconheci… E eu…
55466.13	Perdoe-me, mas meu interesse é a vacinação, não o senhor.
55466.14	Sim, claro, desculpe… Então…\nTenho o prazer de informar que estamos superando o p-plano. O povo confia na vacina, nos vacinamos primeiro diante deles… Desde então não há sossego — olha a fila, não acaba nunca.
55466.15	Vejo. Excelente trabalho. Continuem assim!
55466.16	E o senhor?..
55466.17	Marat! Marat, enfermeiro… de certa forma. É— é um imenso prazer conhecê-lo!
55466.18	Não quero tomar mais do seu tempo do que o necessário. Como vão as coisas?
55466.19	Muito, muito bem! Superando o p-plano! Nos vacinamos uns aos outros diante da multidão — depois disso o povo veio em massa.
55466.20	Ótimo trabalho. Obrigado.
55466.21	Espero que não fosse só bravata. Talvez fosse melhor não ter me apresentado?
77427.0	Se veio se vacinar, chegou tarde. Hoje não aplicamos mais vacinas.
77427.1	Por quê?
77427.2	Acabou a vacina, não vão trazer mais. Aplicamos tudo.
77427.3	Ah, é? E nada sobrou para vender por baixo do pano, hein?
77427.4	Silêncio, por favor! Não vê que a colega está dormindo? Ficou o dia todo de pé, exausta. Deixe a moça descansar.\nE não temos motivo para roubar vacina. Pense bem: que idiota compraria o que distribuem de graça em cada esquina?
77427.5	Idiota? Não acho. Quando falta vacina para todos, alguém vai querer garantir a sua — e oferecer uma recompensa.
77427.6	Olhe, não tenho forças para me justificar por coisa nenhuma. Se quer — leve suas suspeitas à direção do hospital. E nos deixe em paz, faça o favor.
77427.7	É o que farei. Tenha um bom dia.
77427.8	Desculpe. Não devia tê-lo ofendido, ainda mais depois de um dia difícil.
77427.9	Então não sobrou nenhuma vacina? Estou disposto a pagar.
77427.10	O senhor está me testando, é isso?
77427.11	E o que fazem aqueles que não conseguiram se vacinar?
77427.12	Infelizmente, não posso ajudar: a vacina acabou de vez. Aplicamos tudo o que nos distribuíram de manhã, depois vieram mais dois carregamentos — e também aplicamos tudo. Não há vacina. Nenhuma.\nTalvez nos outros postos ainda tenha sobrado algo. Pergunte por aí.
77427.13	E se seus colegas também não puderem ajudar?
77427.14	Então trate de sobreviver até amanhã e venha cedo. Quem madruga, garante a vacina.
77427.15	Deveria ter previsto que a vacina não daria para todos. Com esse ritmo de produção, sim.
77427.16	Abducet praedam, cui occurit prior.
77427.17	Como?
77427.18	É latim. A língua morta da ciência.
77427.19	Melhore sua educação. É vergonhoso não saber latim.
77427.20	«A presa é de quem chega primeiro».
77427.21	Conselhos maravilhosos. Ajudarão muito todos os que ficaram sem vacina.
77427.22	Por seu jeito de falar, parece que conspiramos contra o senhor e escondemos vacina debaixo do pano. Se quiser cuspir veneno, faça-o em outro lugar.
77427.23	Desculpe, não era contra o senhor. É pela situação em geral.
77427.24	O que me preocupa é que, com nossos métodos artesanais, é fisicamente impossível produzir mais vacina. O senhor não tem culpa.
77427.25	Quem sabe, talvez seja isso mesmo. Nesta cidade amaldiçoada, tudo conspira contra mim.
77427.26	O que é isso? Vocês <i>têm a obrigação</i> de vacinar todos os que procurarem!
77427.27	Silêncio, por favor! Não vê que a colega está dormindo? Ficou o dia todo de pé, exausta. Deixe a moça descansar.
77427.28	Eu não sabia que esta cidade tinha tradição de sesta. Espero que não seja esse o motivo do posto estar fechado?
77427.29	Perdoe-me, mas… Sinceramente: o senhor não tem mais o que fazer? Se tem queixas de nós — procure a direção do hospital. Não nos atormente.\nO posto está fechado porque acabou a vacina. Mesmo que quiséssemos, não podemos vacinar sem vacina.
77427.30	Eu sou a direção do hospital.
77427.31	Então sua chegada é muito oportuna. Espero que faça algo para que essa escassez não se repita.
77427.32	Não tem medo de responder assim com seus superiores?
77427.33	Ah, então falar sem rodeios virou atrevimento? Ou preferia que eu contasse histórias?
77427.34	Sim.
77427.35	Não.
77427.36	Às vezes, sinceramente, eu mesmo não sei mais.
77427.37	Se estivesse ao meu alcance…
77427.38	Nossos métodos artesanais não permitem produzir mais vacina, fisicamente. Infelizmente.
77427.39	Peço desculpas… Me exaltei. Então, qual é o motivo do posto estar fechado?
77427.40	O posto está fechado porque acabou a vacina. Mesmo que quiséssemos, não podemos vacinar sem vacina.
77427.41	Não ouvi resposta para a minha pergunta.
63497.0	
63497.1	Bem, ao menos chama a atenção.
63497.2	Se eu não soubesse que é um apelo para manter distância...
63497.3	Pessoa, touro, pessoa.
