40760.0	
40760.1	Descanse em paz, meu fiel colega
40760.2	O médico que expulsou a Peste Arenosa da cidade
40760.3	O médico que a deixou entrar na cidade
40760.4	Como você pôde morrer agora?
40760.5	Por que você não consegue descansar?
40821.0	
40821.1	Isidor encontrou a paz
28958.0	
28958.1	«Hoje não se pode morrer», dizem
28958.2	Conquistarei o poder e baixarei um decreto: morrer é proibido
28958.3	…não, isso é tolice
28958.4	O cemitério é o lugar perfeito para vermes
74588.0	Era outono, como agora. Estávamos acampados num galpão perto de Żernica. Sem lugar para secar a roupa, minhas meias encharcadas. E a casa de banho mais próxima ficava a quinze quilômetros.
74588.1	Bem, naquela época todo mundo era resistente de verdade. Hoje nem como voluntários nos aceitam. Mas o velho Ravel daria um jeito para qualquer um.
74588.2	Você? Nem pensar.
74588.3	Ouvi dizer que vocês estão procurando trabalho. Acontece que preciso de voluntários.
74588.4	Permitam-me apresentar-me: Daniil Dankovsky, bacharel em medicina.
74588.5	Não vamos decepcioná-lo, chefe. Sou o Klim. E ele é o Kuba. Veteranos do trabalho e da defesa, por assim dizer.
74588.6	Procuro homens trabalhadores e pouco tagarelas. Preciso de ajuda com algo.
74588.7	O que uma figura tão importante precisaria de nós?
74588.8	Preciso desenterrar algo no cemitério. Depois de escurecer.
74588.9	Ha! Você nos pegou nessa!
74588.10	Não contaremos a ninguém, é claro, mas é melhor parar de escandalizar as pessoas honestas.
74588.11	Como se sentiria se nos aproximássemos e disséssemos: «Vai matar o nosso vizinho? Faz limpo, como um médico de verdade. E não conta a ninguém!»?
74588.12	Acalmem-se, por favor. Não pedi nada disso.
74588.13	O que pede é crime, e o senhor pede com cara séria.
74588.14	Está bem, já teve a sua piadinha. Não teremos essa conversa. Ponto.
74588.15	Desculpe incomodá-los.
74588.16	Não entendo.
74588.17	Uma tarefa delicada: preciso escavar uma cova. É tudo legítimo, mas vocês devem manter silêncio sobre o assunto.
74588.18	Ofereço-lhes a chance de me prestar um serviço.
61469.0	Os rituais de hoje terminaram, doutor. Ninguém cava covas à noite.
61469.1	Isidor Burakh foi enterrado hoje.
61469.2	Foi. Você não pôde se despedir do Isidor? Uma pena.
61469.3	Sim, uma pena. Não sou sentimental, mas teria sido informativo olhar o corpo morto dele.
61469.4	Eu me despedi… de certa forma, e aprendi algo importante.
61469.5	É uma pena que Isidor esteja morto. É mesmo.
61469.6	É, eu deveria ter vindo mais cedo.
61469.7	Em breve começarão a cavar à noite e até de madrugada. Durante o dia estarão ocupados demais tentando continuar vivos.
77602.0	
77602.1	Tudo foi providenciado. Só preciso esperar a manhã para descobrir cujo descanso eterno perturbamos.
19798.0	
19798.1	Os homens me esperam no lugar seguro.
20915.0	
20915.1	Pessoas de um bairro pobre são mais propensas a aceitar essa tarefa.
47542.0	Sayn baina, hóspede. Você veio a Shekhen num mau dia; não há quem o receba, não há quem lhe mostre como vivemos. Eu também não posso — tenho meu próprio üüreg: vim buscar o corpo do menkhu Burakh.
47542.1	Para levá-lo ao cemitério? Já?
47542.2	Assim é. Chegou a hora. O velho Nergüy, se pudesse, enfaixaria o corpo três vezes mais. Mas não há tempo. Nem ataduras.
47542.3	Ouço suas palavras espinhosas, Muunokhoy, e seus passos pesados. Você espantou todos os touros — eles fugiram para a estepe. Enquanto os reúne, enrolarei mais uma camada de ataduras.
47542.4	Você teve a noite toda, zandanshuulagch. Prestou suas homenagens ao menkhu; agora é hora de baixá-lo à terra.
47542.5	Fui atrapalhado pelo homem-serpente. Podia ter ficado melhor.
47542.6	Espere! Preciso examinar o corpo de Burakh! Sou colega dele.
47542.7	Você também teve a noite toda, mogoy khün. Agora é hora de baixar o menkhu à terra. Você pode ir se despedir dele. Nada mais pode fazer.
47542.8	Leve o corpo, Muunokhoy. Estou cansado. Hora de dormir. Em breve, eu mesmo irei para a terra.
47542.9	Não tive tempo de fazer nada… Por que demorei tanto para chegar aqui!
47542.10	Está bem. No fundo, consegui fazer o mais importante.
47542.11	<i>Cum moriar, medium solvar et inter opus.</i>
47542.12	Eu? Atrapalhar? Nunca!
47542.13	O embalsamador não enrolou o Burakh corretamente; a terra não o aceitará. Ele precisa ser reenrolado!
34798.0	Ora, cambaxirra! O senhor veio me inspecionar?! O que quer que eu mostre? As mãos, os dentes?
