27088.2	E vocês, por que começaram?
27088.3	Se vocês não dão conta da Areia, a gente dá! De vocês, doutores, não se aproveita nada!
27088.4	E de onde vocês tiraram que vão fazer melhor?
27088.5	Pior do que vocês, não faz. No fim das contas, fomos nós, não vocês, doutor, que sobrevivemos à Primeira Onda. Quem mais, senão nós, sabe o que fazer agora?
27088.6	Então dividissem esse conhecimento valioso de vocês em vez de agir por conta própria.
27088.7	Quer virar o salvador da cidade? Pois saiba que a gente dá conta sem você.
27088.8	Pelo que vejo, quem quer virar salvador da cidade é você. Eu só estou fazendo meu trabalho.
27088.9	É, mas resultado não se vê.
27088.10	Tenha paciência. Mas receio que você não a tenha. Então vou ter que ficar de olho em vocês. Acompanhe o colega até a porta.
27088.11	Quer dizer que quer se livrar da gente?
27088.12	Essa foi boa! Eu mesmo não tinha pensado nisso.
27088.13	Isso aí tem cheiro de rebelião. Levem ele!
27088.14	Então é você o tal rebelde?
27088.15	Se querer salvar a cidade da Areia é rebeldia, então sim.
27088.16	Se nem os médicos conseguiram, como você vai conseguir?
27088.17	Está admitindo a derrota então?
27088.18	Não responda uma pergunta com outra. Vá direto ao ponto.
27088.19	Nós, diferente de vocês, sobrevivemos à Primeira Onda. Quem sabe a gente não sobrevive à segunda também.
27088.20	Que ótimo! Quanto mais gente experiente como vocês, menos trabalho pra mim. É só seguir as medidas de precaução, que eu cuido do resto. Espero que estejamos entendidos.
27088.21	Pode esperar, espera.
27088.22	Não tenho vontade nenhuma de continuar essa conversa nesse tom.
27088.23	Quem disse que eu desisti? De jeito nenhum, ainda é cedo pra cruzar os braços.
27088.24	Enquanto vocês fingem que são alguém, o povo tá morrendo. Pra vocês, a gente é cobaia. Nos deixem em paz! Deixem a gente decidir o próprio destino!
27088.25	Acho que você precisa esfriar a cabeça.
5663.0	Doutor, é o seguinte: me jure que essa conversa fica entre nós.
5663.1	Depende do que você veio falar.
5663.2	Chega de juramento de Hipócrates.
5663.3	Fale logo, não fica enrolando.
5663.4	Foi-se o que era... Então, no seu hospital deu entrada um sujeito com quem eu tenho, digamos, relações complicadas. Dá pra fazer com que ele não saia de lá? E eu te pago com o que você quiser! Bom, dentro das minhas possibilidades, é claro.
5663.5	Você tem noção do que está pedindo?!
5663.6	Vou te entregar ao Juiz agora mesmo.
5663.7	Me ouça primeiro, e depois decida o que fazer.
5663.8	Não tem o que ouvir!
5663.9	Como queira, mas eu vou contar do mesmo jeito.
5663.10	Você tem um minuto.
5663.11	Faça o favor de se explicar.
5663.12	O que ele fez pra você?
5663.13	O Anton vendia morfina sem receita pra qualquer um. Minha filha morreu por causa disso.
5663.14	E o Kain sabe disso?
5663.15	E como! Contaram pra ele em primeiro lugar, mas não conseguiram provar nada. Não acharam evidência contra esse canalha.
