55630.5	Fique aí, Burduk. A praga é uma coisa, mas ainda falta o seu diagnóstico.
55630.6	Você precisa largar o crime e começar uma vida honesta. Aí a maldição cai. Palavras dele.
55630.7	Ora essa… Ele não tá mentindo? E agora, o que eu faço? Só me resta carregar caixote…
55630.8	Viu só? Já achou uma alternativa ao seu estilo de vida. É só querer.
55630.9	Pode se contratar como enfermeiro no meu hospital — aí talvez você compre sua vida de volta. Foi o que ele disse, palavra por palavra.
55630.10	Esse canalha desgraçado… Ainda quer que eu vire monge?
55630.11	Comece não assustando meus enfermeiros. Acho que por enquanto é o bastante.
55630.12	Em dias pares, levante com o pé esquerdo; em dias ímpares, com o direito. Não coma em prato redondo e pisque no máximo cem vezes por dia.
55630.13	Não entendi porra nenhuma. Eu vou ter que ficar contando coisa todo dia, é isso?
55630.14	Dominar a aritmética é uma penitência e tanto. Meus pêsames.
55630.15	Por enquanto não vai a lugar nenhum. Primeiro responde minhas perguntas.
55630.16	Pode perguntar, costureiro, não fica enrolando.
55630.17	Por que você está tão pálido? Anemia, gastrite, quem sabe cirrose?
55630.18	Não me vem com conversa, doutorzinho. Eu sou normal. E fala mais simples, pra dar pra entender.
55630.19	Isso é uma coisa que temos em comum — falar com palavras que o outro não alcança. Por que sua pele tem essa cor?
55630.20	Nunca ouviu que praga pega mais forte em gente pálida? Então que médico você é. Eu dei azar, tudo veio junto — o sol nunca me pegou, mas a feitiçaria noturna grudou na hora.
55630.21	Normal! Me dá a mão, palma pra cima… Normal é que nem eu. Você está branco que nem um defunto.
55630.22	Seus olhos estão vermelhos. Inflamação, algum problema vascular ou… Você estava chorando?
55630.23	Tá tirando com a minha cara, costureiro. Você sabe o que tá falando? Vou fazer você <i>chorar</i> já já!
55630.24	Seu orgulho ferido já me respondeu o bastante.
55630.25	Meus olhos são normais. Você tá procurando pelo em ovo.
55630.26	Ou será que <i>é</i> sintoma? Hm…
55630.27	E esses hematomas, de onde vieram? Vejo que são recentes.
55630.28	Boa pergunta. Deve ter sido alguma briga, o meu ofício é esse, você entende. Ainda vai querer que eu liste cada cicatriz? Quem é que guarda isso?
55630.29	Presumo que você quer dizer que brigou… Deixe-me ver mais de perto. Dói aqui? O sangue na cavidade já coagulou, seus vasos são fortes…
55630.30	Sou forte de corpo inteiro, costureiro.
55630.31	Foi impressão minha ou você está tossindo?
55630.32	No seu hospital, cada canto fede a podridão. Qualquer um tossiria! Que mistura venenosa vocês fazem aí que não dá pra respirar?
55630.33	Burduk, suas costelas estão saltando, dá até pena de olhar. Você se alimenta direito?
55630.34	Você não tem nada que ficar olhando minhas costelas, costureiro. Que que você fica feito gato no cio, miando pro povo? Leva todo mundo pro canto e fica apalpando — mulher, homem. Uma vergonha! Pelo menos não fica apalpando os Vermes, apalpa?
55630.35	Infelizmente, nenhum odongh deu entrada no hospital ainda. Eu adoraria apalpar.
55630.36	O doente aqui é você, costureiro! Só pode querer os Vermes.
55630.37	Não diga bobagem. Sou médico, examinar pacientes é meu trabalho.
55630.38	Examina, mas não fica alisando. Senão eu arranco seus olhos.
55630.39	Eu não consigo entender… Sintomas demais, devo ter errado em algum lugar.
55630.40	Eu te falei que precisava de uma benzedeira, mas você ficou me enrolando.
55630.41	Fique quieto um momento, estou pensando.
55630.42	Burduk, está claro que você está escondendo alguma coisa. É uma pena, porque eu não sou investigador, sou médico. Mas vou ter que fazer papel de investigador: visitar esse tal de Tsipukh e sua casa também. Você fica aqui, sob a vigilância dos enfermeiros. Agradeça por não ser a patrulha.
55630.43	Venha para trás do biombo para o exame.
55630.44	Fique imóvel, vou colher amostras suas.
55630.45	A praga, como você vê, ainda não te levou para a cova. Espere mais um pouco.
52800.0	Se perdeu? Os antiquários ficam no outro armazém.
52800.1	Não, estou exatamente onde preciso. Burduk mora aqui, não mora?
52800.2	Quem quer saber?
52800.3	Daniil Dankovsky, médico. Burduk é meu paciente.
52800.4	Já ouvi falar de você. E o que te traz aqui, Daniil Dankovsky, médico?
52800.5	Esse tal de Burduk, seu matreiro, tentou roubar um comerciante local. Sabe de algo sobre isso?
52800.6	Matreiro? Ele é um reles vagabundo, só sabe bater boca. E depois desse tal «roubo», ficou completamente inútil.
52800.7	Por causa da tal praga?
52800.8	Praga? Ele já nasceu amaldiçoado, não tem o que estragar.
52800.9	Pode me dar mais detalhes?
52800.10	O Tsipukh deu um susto tão grande nele que ele parou de comer. Já faz dias, e tudo que ele faz é beber água e tremer, esse imprestável.
52800.11	Foi a maldição que assustou ele tanto assim?
52800.12	Ele sempre foi assim, foge no primeiro sinal de confusão. Pode até parecer durão, mas quando se assusta fica branco que nem neve e depois passa uma semana pulando com a própria sombra.
52800.13	E mesmo assim escolheu essa vida bandida.
52800.14	É. E quando o Tsipukh inventou essa história de feitiçaria, o Burduk parou até de dormir. Ele tem tanto medo da maldição que só fica deitado choramingando.
52800.15	Então Burduk me contou só metade da verdade… Você diz que ele não dormia e chorava?
