29315.2	Desvia o olhar
24527.0	O mapa mental
24527.1	Os nós são só uma parte do quadro geral. Os objetivos atuais podem ser encontrados aqui.
46470.0	Pyotr Potapov
48220.0	Aleksandr Saburov
48220.1	Governador da Cidade
48220.2	Os Saburovs são os ossos que carregam o peso desta cidade. Duros, secos e sem cor — diferentes das outras famílias governantes. Uma família incumbida da ordem.\nQuando cheguei, o governador Saburov depositou todas as esperanças em mim — odiando-me por isso.\nEle achava que a estrela da Capital mostraria aos Kains e Olgimskis os perigos das ambições descomedidas.\nAzar o dele, pois essa estrela também sonhava.
10000.1	Um secretário hereditário
10000.2	Servia aos Olgimskis
10000.3	Mas o coração pertence ao Deus da Burocracia
27086.1	Mãos rápidas
27086.2	Quase sinto elas nos meus bolsos
42188.0	Fármacos
42188.1	Qual\nfármaco\nusar?
42188.2	<InputActions/UI/EuthanasiaInject> Administrar
