66236.1	
66236.2	
20564.0	Cabeça Esquerda do Cérbero
20564.1	
20564.2	
54771.0	Cabeça Direita do Cérbero
54771.1	
54771.2	
44897.0	Lobo da Estepe
44897.1	
44897.2	
77199.0	Queimar a infecção
77199.1	Queime até as cinzas as casas onde foram identificados focos de infecção.
37114.0	A Casa do Aristarkh
37114.1	A Casa do Aristarkh
34358.0	Casa da Kira
34358.1	Casa da Kira
36688.0	Casa da Emilia
36688.1	Casa da Emilia
48321.0	Casa Suspeita
48321.1	Casa Suspeita
58365.0	A Casa do Tsipukh
58365.1	A Casa do Tsipukh
66592.0	Casa do Filat
66592.1	Casa do Filat
65028.0	Khrebtovka
65028.1	Khrebtovka
25922.0	Mania
25922.1	Apatia
46277.0	Espera aí, cidadão!
46277.1	O senhor tem um minuto pra conversar sobre higiene?
46277.2	Lizka, tu tá falando errado. Com eles não se pergunta. A gente cumpre decreto! Conforme o decreto de hoje, todos os cidadãos da cidade devem ser informados das regras de higiene durante a peste.
46277.3	Pode esquecer, fui eu que assinei esse decreto. Sou médico, Daniil Dankovsky.
46277.4	A Peste Arenosa é uma doença bacteriana infecciosa zoonótica, de foco natural, extremamente perigosa, classificada no grupo I de patogenicidade. A doença se manifesta com estado geral gravíssimo, febre, lesões na pele, nos linfonodos, nos pulmões e em outros órgãos internos, frequentemente evoluindo para sepse.
46277.5	Parceiro, cê tá me ouvindo? Sou médico, eu sei tudo isso.
46277.6	Que rapidez. Acabei de assinar o decreto e os agitadores já estão nas ruas.
46277.7	A Peste Arenosa é uma doença bacteriana infecciosa zoonótica, de foco natural, extremamente perigosa, classificada no grupo I de patogenicidade. A doença se manifesta com estado geral gravíssimo, febre, lesões na pele, nos linfonodos, nos pulmões e em outros órgãos internos, frequentemente evoluindo para sepse.
46277.8	Opa, que interessante. E o que mais?
46277.9	Pois então, me deixem passar. Vocês estão gastando o meu tempo.
46277.10	Os métodos de prevenção contra a peste incluem:\n\n1. Em áreas com alta incidência de peste, é proibida a caça de animais, especialmente roedores.\n\n2. Não acumular lixo, carcaças de animais, palha; limpar poços e latrinas regularmente.\n\n3. Alimentos devem ser guardados em recipientes fechados para privar os roedores de sustento.\n\n4. Higiene pessoal é obrigatória: lavar bem as mãos com soda antes das refeições, consumir apenas água fervida de boa procedência, legumes e frutas bem lavados; e manter os ambientes limpos.
46277.11	Quem escreveu isso? É conversa fiada. «Lavar as mãos com soda antes das refeições». Parece que a gente come comida com soda. E essa tal de água «de boa procedência» — procedência de quê? Existe água de má procedência?
46277.12	Então, cidadão! Tá querendo ser atrevido comigo? Lizka, ele tá sendo atrevido comigo agora?
46277.13	Tá sim! Olha que mal-educado! A gente vai denunciar pro chefe agora mesmo!
46277.14	Parece que vou ter que revogar esse maldito decreto, é insuportável...
46277.15	Eu sou o seu chefe. Saiam do caminho.
46277.16	Denunciem à vontade.
46277.17	Então, onde eu parei? Ah, sim, você me atrapalhou. Vou ter que recomeçar. A Peste Arenosa é uma doença bacteriana infecciosa zoonótica, de foco natural, extremamente perigosa, classificada no grupo I de patogenicidade. A doença se manifesta com...
46277.18	Resumindo, tô indo.
46277.19	Meu Deus! Vocês estão de deboche?
46277.20	Me atrapalhou de novo. Onde eu parei?
46277.21	«A Peste Arenosa é uma doença bacteriana infecciosa zoonótica, de foco natural...»
46277.22	Isso. A Peste Arenosa é uma doença bacteriana infecciosa zoonótica, de foco natural... cadê, perdi a linha...
46277.23	Resumindo, tô indo.
46277.24	Chega, panelinha, não ferve mais!
58991.0	Campanha de Higiene
58991.1	Enviar brigadas de agitação para informar a população sobre as regras de higiene
31037.0	Igor Pokrovsky
31037.1	Eletricista do Grupo do Sono
39876.0	Igor Staroseltsev
52468.0	Ictiose
52468.1	Na ictiose, observa-se pigmentação irregular da pele, formando um padrão de manchas escuras que lembram escamas, separadas por áreas mais pálidas.
61973.0	Ilya Makarov
61973.1	Animador-chefe
38389.0	Síndrome da Tinta
38389.1	Doença infecciosa. Epidemiologicamente, é evidente a ligação com fontes de água contaminada, mas a origem do patógeno permanece desconhecida.\n\nCaracteriza-se pelo escurecimento dos vasos sanguíneos por todo o corpo, incluindo os capilares dos globos oculares. A causa desse sintoma é uma lesão específica do sangue. Também se observa dificuldade respiratória, dor no peito e cianose. O surgimento de alucinações, distúrbios de memória e fotossensibilidade indica dano cerebral e precede o desfecho letal. No entanto, mesmo em estágio avançado, o doente pode sentir vigor e uma espécie de onda de força.\n\nGrupos de risco: pessoas que interagem com corpos d'água da estepe (lavadeiras, pastores, estepeiros).
73215.0	Servo do Inquisidor
73215.1	
73215.2	
20305.0	Iraida
20305.1	
20305.2	
37208.0	
37208.1	O rosto parece esculpido em mármore
37208.2	Um monumento a si mesmo ainda em vida
56712.0	Mark Karminsky
56712.1	Inquisidor
