41806.2	
31929.0	Operário da fábrica
31929.1	
31929.2	
64908.0	Carpinteiro de forcas
64908.1	
64908.2	
16370.0	Bandido
16370.1	
16370.2	
10401.0	Pobre-diabo
10401.1	
10401.2	
33071.0	Varredor
33071.1	
33071.2	
67434.0	Perigoso aqui
67434.1	Você não consegue atravessar este distrito em passo acelerado.
39548.0	Infecção no ar
39548.1	Você não consegue atravessar este distrito em passo acelerado.
27475.0	Ela está aqui
27475.1	Você não consegue atravessar este distrito em passo acelerado. Aqui ela devora gente.
17365.0	Fechado
17365.1	Indisponível no fim do dia.
11957.0	Peão
11957.1	
11957.2	
46020.0	Bolinhas de gude
46020.1	As crianças olham o mundo através delas e o veem de cabeça para baixo, como se estivessem filmando um cinema.
46020.2	
29253.0	Margot Sirin
29253.1	Tradutora
75023.0	Calúnia é como carvão: se não queima, suja.
77603.0	Hm. Então a Katerina não tem mais herdeira.
20853.0	Semeie um ato, colha um hábito. Semeie um hábito, colha um caráter. Semeie um caráter, colha um destino.
49920.0	O importante é que o covarde sempre agiu como covarde. Eu odeio isso.
24760.0	Meu irmão, meu irmão. Teimoso demais para ser um verdadeiro líder.
34706.0	Mesmo que todos nós agora deitemos nesta terra, a cidade em si precisa viver. Cidades assim não existem mais.
10538.0	Os Saburov esperaram por isso, eles sempre quiseram uma herdeira.
56626.0	Ele saiu da terra. Há anos enterramos os ossos do jeito errado.
75264.0	A terra é a enteada não amada dos elementos. Para voar, bastam ar, água e fogo.
36648.0	Não. Ninguém vai substituir a Simoninha.
25204.0	Você não está se refletindo com muito esforço nos espelhos, hein.
17408.0	 Também, isso é doença? Também, isso é doença?
41800.0	Então você é de barro? Não está na hora de começar a queima?
20184.0	
62371.0	Para onde os mortos desaparecem.
61546.0	A Capella é uma graça, será um prazer cantar um cânon com ela.
20171.0	Olho para vocês e penso: por que estou olhando para isso.
28451.0	E tudo terminou bem com eles. E começou mal.
14455.0	E essa maldita chuva, será que vai acabar um dia ou não. E chove e chove e chove e chove.
51189.0	Tudo isso já aconteceu, sim.
67131.0	Se ao toque for áspera, pode. Se for lisa, então claro que não pode.
6627.0	Não olhe para mim como um peixe morto.
15334.0	E se ao menos eu pudesse viver mais um ano. Um ano inteiro, imenso.
8513.0	Rosto conhecido, e voz, e cheiro gostoso.
13088.0	Diz que ficou feliz em te ver. Mas você viu as pupilas dela?
17191.0	Sim.
42827.0	O quê?
58749.0	Mãe. Por que você não está conosco agora.
77220.0	Acho que estou com febre.
66150.0	Estou toda tremendo, o que pode ser isso.
33432.0	Há mais vida em mim do que se pode viver.
60945.0	Ha. Por que não consigo me mover sozinha?
31913.0	Fico com a sensação de que alguém está nos observando do outro lado.
28648.0	Você não encontrou nada de estranho no caminho?
22574.0	Mamãe, quantas gotas há no mar? Mamãe, quantas lágrimas há na dor?
75632.0	Meu ramo se chamava «O Retorno da Magia». Eu queria obter poder e criar um espaço onde milagres e belas injustiças fossem possíveis.
23620.0	Maria Pushkova
23620.1	Artista Conceitual
65645.0	Maria Shikalova
65645.1	Artista de UI, especialista em UX
10746.0	Maria Smakhtina
23279.0	A futura Senhora das Trevas
23279.1	No dia 8, jurou vingar o assassinato do pai
23279.2	Na noite do dia 9, profetizou a morte do Inquisidor
23279.3	No dia 9, perdeu a capacidade de ter sonhos proféticos
23279.4	No dia 10, fez amizade com o Inquisidor
23279.5	No dia 12, liderou a família Kain a caminho de uma nova cidade
23279.6	No dia 12, deixou de ser uma Senhora
40511.0	Maria Volkova
26274.0	Maria Kaina
26274.1	Filha de Viktor e Nina
26274.2	Filha mais velha da família Kain, sobrinha de Simon. Sua mãe era uma Senhora — uma mulher com supostos poderes místicos. Maria acreditava que estava destinada a trilhar o mesmo caminho.\nMaria era seguida por toda parte por «signos» — jovens que supostamente alinhavam seus destinos às constelações e domavam o fado.\nQuanto fogo desenfreado havia em cada gesto dela!
78022.0	Maryana Spivak
24909.0	Mark La Pointe
14845.0	Diretor de teatro com tendência ao choque e à vanguarda
14845.1	A partir do dia 2, ensaia suas pantomimas no pátio da Stillwater
14845.2	No dia 3, perde seu precioso teatro
14845.3	No dia 4, encena uma pantomima estranha sobre Simon
14845.4	No dia 12, afirma saber mais que as pessoas comuns — como em qualquer outro dia
32327.0	
11305.0	
63961.0	
19990.0	
22891.0	Ah, sinto pena de você... Mas tudo vai acabar bem. Você até vai achar que venceu — a consciência não vai te atormentar. Então relaxa, homem de destino. Próximo!
8083.0	
23989.0	Assim. Isso não vai dar em nada.
31126.0	Que manha é essa... Vocês vão sentir vergonha de se preocupar com essas bobagens. Vão dormir. Acabou! Ensaio encerrado.
34946.0
