77726.19	Na base do bom e velho consenso. Nesta cidade, tudo se sustenta no bom e velho consenso.
77726.20	E é por isso que vim até você, Daniil. Por uma boa palavra.
77726.21	Metade da cidade vai te dizer que uma boa palavra é justamente o que nunca se consegue de mim.
77726.22	O que você quer dizer com isso?
77726.23	Lamento. Não é algo com que eu possa ajudar.
77726.24	Por favor, não peço muito. Só preciso da sua permissão, Daniil. Deixe-me ficar na Stillwater. Ponha um teto sobre a minha cabeça.
77726.25	Quem você deve perguntar é a Eva, não a mim. É ela quem manda aqui.
77726.26	Para se estabelecer num lugar novo, é preciso obter permissão de todos os habitantes. Inclusive do autor. São as regras.
77726.27	Você está inventando essas regras agora, na hora?
77726.28	Sem regras, os ventos nos levariam a todos para o vazio.
77726.29	Às vezes, eu não me importo nada de ser levado para o vazio. Contanto que seja para longe daqui.
77726.30	Isso é porque você não entende as regras. Quando entender, tudo vai parecer banhado em luz.
77726.31	Falando nisso. E a permissão do autor? Farkhad está morto, debaixo da terra.
77726.32	Como você pretende pedir permissão ao autor? Farkhad está debaixo da terra há muito tempo.
77726.33	Debaixo, meio-debaixo... Farkhad acreditava que a vontade do homem é capaz de sobreviver ao corpo e continuar naquilo que essa vontade gerou.
77726.34	Bem, espero que a vontade da Stillwater não se oponha à sua estadia aqui.
77726.35	<i>Voluntas est superior intellectu.</i>
77726.36	Vou fingir que sei do que você está falando.
77726.37	Está bem, pode ficar. Mas há três regras.
77726.38	Eu gosto de regras. Sem elas, o mundo já teria tropeçado em si mesmo há muito tempo. Diga logo quais são.
77726.39	Nada de andar pelo teto, nada de lavar roupa na pia, nada de assombrar os vivos na forma de um fantasma horripilante.
77726.40	Não entendi direito o último item. Poderia esclarecer, Daniil?
77726.41	Foi uma piada. Eu estava brincando.
77726.42	Ah. Humor. Já ouvi falar de piadas: são uma moda da capital, coisa de gente com mancha de tinta na manga. Mas — me corrija se eu estiver errado, Daniil — piadas não deviam ser engraçadas? Não deviam provocar riso?
77726.43	Tanto faz. Você queria ficar na Stillwater, então fique. Não é como se eu tivesse ideia melhor.
77726.44	Procure a Eva quanto à questão do teto, afinal. É a permissão dela que você precisa, não a minha.
77726.45	Então não tem nenhuma pergunta sobre as duas primeiras regras?
77726.46	Correto. Não sei andar pelo teto, e lavo roupa numa bacia. Mas a regra sobre assombrar os vivos me parece um pouco exagerada. Como se tivesse saída do nada.
77726.47	Não cantar terra alheia, não gastar canções, não carregar tempo.
77726.48	Suas três regras têm uma semelhança suspeita com as regras da Catedral. Foi intencional?
77726.49	É só isso que te incomoda nas regras?
77726.50	Sim.
77726.51	Você é um chato. Mas tudo bem, pode ficar na Stillwater. Não é como se eu fosse te jogar na rua.
77726.52	Tudo bem, pode ficar. Não é como se eu pudesse te jogar na rua. Aliás, há muitos quartos vagos aqui.
77726.53	Como assim, «bem-vindo»? Eu já moro aqui há dias.
77726.54	Nunca é tarde para receber um hóspede.
77726.55	Espera aí. Você é que é meu hóspede. E está falando como se eu fosse o seu. Estou tonto.
77726.56	É só falta de prática.
77726.57	Pois então, seja bem-vindo também, caro zelador da Catedral, a mais importante criação do arquiteto Farkhad.
77726.58	E quem seria você, afinal?
