71129.0	Por enquanto.
53051.0	Oh… senhoras e senhores! Por favor, concentrem-se nas suas aspirações de vida. Vocês têm pouco mais de uma semana agora. Ponham os seus assuntos em ordem e façam o melhor para perseguir os seus sonhos sombrios.
24233.0	Um homem de julgamentos severos. Um quebra-osso, por assim dizer. Sim, senhor: se os ossos cresciam tortos, ele os quebrava.
19123.0	Está brincando? Gente como ele só se importa consigo mesma. Não sabem conectar as coisas, muito menos costurar.
77155.0	Nem pensar. Conexões exigem mais do que catgut e mãos firmes.
52740.0	Quem é que se importa com um Burakh reles — Burakh vivo, que respira, maçante — enquanto quatrocentos outros morrem nesta noite?
51921.0	Uma andarilha concedeu aos Saburov a sua graça tosca.
55340.0	Chega dessa reunião ridícula, seu bando de charlatães. Nenhum tipo de medicina vai ajudar vocês aqui.
55067.0	Senhoras e senhores! Recebam… a epidemia! O Teatro está oficialmente dissolvido.
26167.0	Por ordem daquele Bachelor da capital, todos os figurinos do teatro devem ser entregues aos enfermeiros. Sabe como é. Proteção.
58567.0	É só isso?
52172.0	A Cidade está condenada. Para que se preocupar com tudo isso?
57376.0	Isidor rasgou esta cidade em pedaços.
70120.0	Oh, como o filho dele tenta costurá-la de volta. Talvez ele consiga — e com pontos bonitos?
22457.0	Ali está ele, olha! Veio assistir — assistir VOCÊ espumar pela boca. Isso significa que ele se importa com algo além de si mesmo! Ele vai nos amarrar!
57436.0	E, enquanto isso, a peste devora a Cidade!
32813.0	Meu peito dói.
64502.0	Não. Ninguém vai substituir Simon para nós.
74397.0	Um punhado de almas podia imaginar o Foco. Menos ainda podiam construí-lo. Mas ninguém é capaz de compreendê-lo de verdade.
17392.0	A Clara é mais astuta do que eu pensava. Roubou a glória do meu irmão — roubou um destino que não era dela.
26645.0	A Clara é mais astuta do que eu pensava. Roubou a glória do meu irmão — roubou um destino que não era dela.
67774.0	A cidade vai morrer pelas mãos do assassino de Simon. Isso é certo.
59410.0	Katerina não devia ter expulsado a Impostora. Clara é a verdadeira sucessora dela. Nem uma filha de sangue seria mais próxima.
64273.0	Katerina não devia ter expulsado a Impostora. Clara é a verdadeira sucessora dela. Nem uma filha de sangue seria mais próxima.
55580.0	Estamos fixos no lugar. Você é o laço que nos amarra.
34546.0	Ele não vai conseguir desatar isso. Ele vem de outra vida.
28153.0	Quando o açúcar se dissolve no chá, ele não se perde, não é? Com você vai ser igual.
31719.0	Ela está de olho no Cortiço… não vai sair nada de bom disso.
42644.0	E, ainda assim, ela tem um bom coração. Um coração bondoso.
63522.0	Não acredito que você o matou. E, no entanto, suas mãos estão manchadas do sangue dele.
63790.0	Numa casa quieta, ouve-se os ratos na parede.
