38301.1	Leituras públicas de poesia
72718.0	Vermelhidão ao redor do nariz
72718.1	Inflamação da mucosa nasal e dos tecidos ao redor. Costuma ocorrer com coriza.
69443.0	Batida policial
69443.1	Prender os instigadores do motim contra as vacinas. Reprimir com rigor a propagação de tais sentimentos.
41089.0	A Sala Poliédrica
41089.1	A Sala Poliédrica
53964.0	Antecâmara do Poliedro
53964.1	Antecâmara do Poliedro
55833.0	Sala dos Espelhos
55833.1	Sala dos Espelhos
77998.0	A Cidade-Espelho
77998.1	A Cidade-Espelho
25263.0	O Poliedro
25263.1	O Poliedro
35488.0	O Mundo Pintado
35488.1	O Mundo Pintado
64654.0	O Mundo Partido
64654.1	O Mundo Partido
11829.0	O Poliedro
11829.1	
62119.0	O Poliedro
62119.1	O Poliedro
48493.0	A Subida do Poliedro
48493.1	A Subida do Poliedro
5750.0	
5750.1	Os vigilantes estão no limite.
5750.2	Caçando como quem caça bicho.
5750.3	Medidas necessárias.
5750.4	Infectados escondidos são perigosos.
10689.0	Vocês vão acabar nos queimando na fogueira! Fiquei doente, então não sou mais gente, é isso?
10689.1	Só estou fazendo meu trabalho…
10689.2	Vá cuspir e assoprar, seu trabalho! Ainda se vestiu de passarinho. Sai daqui e avisa suas outras galinhas: quem a gente vir de penas por aqui, apanha.
10689.3	O que está acontecendo aqui?
10689.4	Bandidos! Andam por aí, arrombam portas, puxam a gente pelos cabelos, espetam com estacas, como se fôssemos gado! Vocês deviam nos proteger, não torturar!
10689.5	Por favor, diga a eles! Não estou torturando ninguém, só cumprindo ordens. Mandaram a gente contar os doentes!
10689.6	Mandaram contar, então conta! Mas eles vieram com estacas e arrombam as portas…
10689.7	Por que vocês levaram estacas na ronda?
10689.8	Sei lá. Por via das dúvidas. Para me defender.
10689.9	Que enrolação é essa? Na hora de arrombar porta, vocês sempre aparecem; na hora de responder, o bico fica no chão? Vou te acorrentar e não te solto até consertar a porta.
10689.10	Por que vocês estão arrombando portas?
10689.11	Eles não abrem! Como é que eu conto quem está trancado?
10689.12	Vai contar os miolos dentro da sua cabeça, seu paspalho emplumado!
10689.13	Escondendo os olhos, agora? Na hora de arrombar porta, vocês sempre aparecem; na hora de responder, o bico fica no chão? Vou te acorrentar e não te solto até consertar a porta.
10689.14	Acorrentar já é demais.
10689.15	Quem perguntou pra você? Se se meter, a gente te acorrenta também.
10689.16	<i>Nemo me impune lacessit.</i>
10689.17	<i>Ira initium insaniae est.</i>
10689.18	Entendo que vocês têm uma competição para ver quem perde a aparência humana primeiro?
10689.19	Os enfermeiros cuidam de vocês, e vocês os ameaçam.
10689.20	Prefiro comer um balde de areia a aceitar esse tipo de cuidado! Eles derrubaram nossa porta! Quem vai pôr uma nova?
10689.21	Por que estragou a porta, meu bom homem?
51506.0	Ronda de porta em porta
51506.1	Fazer ronda de porta em porta para identificar infectados pela Peste Arenosa.
26137.0	Esperem, rapazes, esperem. No meu comando. Só no meu comando.
26137.1	E quem a gente espera?
26137.2	É nossa ronda. De porta em porta. Procurando infectados.
26137.3	Ronda — <i>sem</i> o equipamento antipeste?
26137.4	Nossa proteção está ótima! Sabemos nos proteger se precisar, e atacar se for o caso.
26137.5	Deveriam ter recebido os trajes. Não se pode ter contato com doentes sem proteção.
26137.6	E não temos contato! Não deixamos esses bacilos chegarem perto do nosso alcance!
26137.7	Que bagunça.
26137.8	Bagunça é pouco! Escuta os gritos!
26137.9	Quem é o chefe aqui?
26137.10	Ah, nosso médico, como é o nome dele? Dankovsky. Daniil. Ele dá as ordens na Prefeitura.
26137.11	Estou perguntando quem teve a ideia de vigiar as portas dos doentes com estacas?
26137.12	É o que eu estou dizendo. Recebemos ordens — e as cumprimos.
26137.13	Foi Dankovsky que mandou vocês empalar infectados?
26137.14	Quem mais? Recebemos ordens — e as cumprimos.
26137.15	Eu sou Dankovsky. E não dei ordem de atacar infectados.
26137.16	Escuta, cara, o que você quer? Cai fora daqui. Você está atrapalhando o nosso trabalho.
26137.17	Só observando como a cidade está enlouquecendo.
26137.18	Será que algum dos meus decretos é cumprido como deve ser?
26137.19	Abaixem as estacas. Agora.
26137.20	Parece que vocês não estão procurando, estão caçando.
26137.21	Vai ensinar outro a fazer o trabalho. Sai da minha frente!
26137.22	Temos ordens. Os infectados são perigosos e não cooperam. Então a tática é esta: dois entram na casa e, se tiver infectado, a gente recebe ele na estaca!
26137.23	Vocês deviam ajudar, não ameaçar com estacas.
26137.24	Isso é culpa nossa? Não é a gente, são eles! Eles não entendem na conversa!
26137.25	As pessoas realmente viraram feras nesta cidade...
26137.26	Isso é verdade! Olha os gritos, até nós estamos apavorados.
26137.27	E por que estão gritando?
26137.28	Que barulho é esse? O que está acontecendo lá?
26137.29	Temos ordens. Precisamos contar os infectados, mas eles não cooperam. Então a tática é esta: dois entram na casa e, se tiver infectado, a gente recebe ele na estaca!
18761.0	Lesões nos lábios
18761.1	A mucosa dos lábios é bem vulnerável e, durante doenças, pode ficar coberta de erupções ou úlceras de naturezas variadas.
55198.0	Patchwork
55198.1	Tenta tirar as crianças da cidade; veio buscar os papéis necessários
53712.0	Perda de coordenação
53712.1	Alteração na transmissão de sinais do cérebro para o sistema musculoesquelético. Em casos graves, observam-se quedas com lesões associadas e até a incapacidade total de andar.
61591.0	Perda de peso
61591.1	
44765.0	Terçol
44765.1	
44765.2	
6106.0	Sapinho
6106.1	
6106.2	
30340.0	mofo na casa
30340.1	
