62736.2	
39317.0	Olá
39317.1	...
39317.2	
39317.3	ok
39317.4	павп
39317.5	ав
39317.6	ввв
39317.7	вапвап
39317.8	вапвапав
30861.0	Muito Baixo
30861.1	Baixo
30861.2	Médio
30861.3	Alto
30861.4	Muito Alto
30861.5	Ultra
30861.6	Desligado
58054.0	Muito baixo
58054.1	Baixo
58054.2	Médio
58054.3	Alto
58054.4	Muito Alto
58054.5	Ultra
32422.0	
32422.1	Precisamos lembrar que a peste está sempre entre nós.
32422.2	Um símbolo aterrador.
32422.3	Uma casa infectada num distrito saudável.
65856.0	
65856.1	Talvez agora pareçam normais, mas em breve…
65856.2	Todas essas pessoas já estão infectadas.
65856.3	«Aqui há doentes».
12903.0	Quarentena
12903.1	Encontre os parentes dos infectados e ponha-os em quarentena.
43242.0	A porta! Ei, alguém me ajude a segurar a porta! Sozinho eu não aguento!
43242.1	Segura, segura, não afrouxa! A gente empala eles antes de conseguirem dizer «senhor, tende piedade»!
43242.2	O que está acontecendo aqui? Quem vocês trancaram?
43242.3	Parem isso agora mesmo!
43242.4	Empalar? Isso é assassinato, vocês vão apodrecer na cadeia!
43242.5	Qual é o teu problema, homem? Não é hora pra isso, sai da frente!
43242.6	Esta casa está em quarentena — tem infectados lá dentro! Vê os caras segurando a porta? Pra não deixar eles escaparem!
43242.7	Alguém me ajuda, seus inúteis! Não podemos deixar sair, tô falando! Vocês empalam um, e os outros? Vão se espalhar que nem ratazanas! Vão levar a peste pro distrito inteiro!
43242.8	Como você sabe que tem infectados na casa?
43242.9	Denunciaram. Acredita? Uns idiotas trouxeram um parente infectado e esconderam. Cretinos de merda…
43242.10	Ei! Façam alguma coisa, porra! Eles não vão ficar aí pra sempre!
43242.11	Eu tô dizendo: tem que tocar fogo na casa! Queimar a peste inteira!
43242.12	Vocês enlouqueceram?! Tem gente viva lá dentro!
43242.13	Homem, você ouviu o que você mesmo tá falando? Lá dentro todo mundo já se infectou umas cem vezes. São mortos-vivos, não gente.
43242.14	Ele tem razão. Lá só tem cadáver e idiota. De que adianta ter pena?
43242.15	Nós estamos vivos e saudáveis. Por enquanto. Enquanto a gente mantém eles trancados, longe da gente.
43242.16	Talvez nós todos já estejamos infectados. Só que os sintomas ainda não apareceram.
43242.17	Credo! Cala essa matraca podre, ou eu conto seus dentes na porrada com esse cassetete!
43242.18	Sabem o que há de perigoso em animais fortes e convencidos? A força não dura para sempre.
43242.19	Como é que você nos chamou agora? Como ousa, seu bicho! A gente arrisca o couro por você, e você?!
43242.20	Calma, calma, isso já é demais! Tranquem a porta e se acalmem!
43242.21	Viu? Era exatamente o que eu dizia! Eu falei desde o começo — tranca a porta bem trancada, pra nem um rato passar!
43242.22	Ouviram isso? Alguém quebrou uma janela! Socorro, estão entrando pela janela!
43242.23	Seus idiotas! Segura eles, não deixa escapar! Tem que verificar a janela!
43242.24	Maldito. Isso não vai ficar assim.
43242.25	Essa cidade maluca não para de produzir malucos.
43242.26	Estou cansado de lutar contra a força bruta da imbecilidade coletiva.
43242.27	Isso já é demais! Dispersem imediatamente, ou então...
43242.28	Ou então o quê? Vai, termina a frase. Por que travou no meio da palavra?
43242.29	...vocês serão expulsos da milícia, podem ter certeza.
43242.30	Ai, que medo... Se não formos nós, quem vai fazer o trabalho sujo? Quem vai limpar a merda dessa cidade, hein?
43242.31	...querem que um dia vocês também sejam caçados como bichos selvagens?
43242.32	A gente não vai se infectar coisa nenhuma. Vamos viver até os cem.
43242.33	...senão serão executados.
43242.34	E quem você pensa que é pra vir com essas ameaças? O comandante? O inquisidor? Ou o próprio Deus, em incógnito?
43242.35	<i>Necessitas non habet legem.</i>
32890.0	Praga nos Quartos
32890.1	
5861.0	Praga no Flanco
5861.1	
28458.0	Praga no Flanco
28458.1	
77928.0	Barganha
77928.1	Aqui, no meio de um quarteirão perigoso, tem alguém disposto a trocar comigo
31379.0	Barganha
31379.1	Crianças perto das escadas querem trocar comigo.
58283.0	Lugar Interessante
58283.1	Acontece alguma coisa aqui.
22096.0	No hospital, deve ter paciente me esperando.
22096.1	A casa do Filat pode ter pistas sobre a doença dele.
22096.2	Bar
22096.3	A Casa do Aristarkh
22096.4	Casa do Chernyak
22096.5	A Casa da Mirosya
22096.6	A Tenda
22096.7	Meu microscópio está na Stillwater
22096.8	Cadê aquele pózinho?
22096.9	Saburov recomenda que eu examine o que restou do distrito onde começou o último surto de peste.
22096.10	Paramon e Vishnya aguardam minhas instruções sobre qual sepultura cavar.
22096.11	Preciso encontrar voluntários para desenterrar a sepultura que escolhi.
22096.12	Com sorte, encontro Rubin na casa do Isidor.
22096.13	Um conselho se reuniu na Prefeitura para discutir medidas contra a peste.
22096.14	Olgimsky quer conversar a sós.
22096.15	O Cemitério
22096.16	A Fornalha: ala do Viktor
22096.17	Maria vai embora depois das dez, é melhor não me atrasar.
22096.18	O Eixo
