12170.1	Recrutar voluntários adicionais para a enfermaria do estado-maior
16512.0	Quero-Quero
16512.1	
16512.2	
19224.0	Lyuta
19224.1	Mudou-se para a sala das caldeiras. Considera-se saudável.
61505.0	Filat
61505.1	Guarda o Termitário, que foi lacrado pouco antes do surto.
65094.0	O Tentilhão
65094.1	Tingidor. Veio ao hospital por conta própria.
23948.0	Patrulheiro-Investigador
23948.1	
23948.2	
57886.0	Voltar ao jogo
57886.1	Carregar jogo
57886.2	Salvar jogo
57886.3	Menu principal
57886.4	Sair do jogo
76166.0	Pavel «GoldenGrifon» Fedorchuk
76166.1	Artista 3D de objetos
42506.0	Pavel Ighnatiev
42506.1	Artista Conceitual
29128.0	Prontuário
29128.1	Nome do paciente:
29128.2	Idade:
29128.3	Estado civil:
29128.4	Ocupação:
29128.5	Dia:
29128.6	Vícios:
29128.7	Sintomas suspeitos:
29128.8	Diagnóstico:
29128.9	Nenhum prontuário
45570.0	Peste Arenosa
45570.1	Doença infecciosa de foco natural. Período de incubação — presumivelmente, três dias. A reação inflamatória começa de imediato e se desenvolve rapidamente. O infectado apresenta tosse aguda com falta de ar, febre e dor no peito. A córnea é afetada, causando fotofobia. A pele adquire tom de areia, descama e cobre-se de úlceras. O paciente queixa-se de «paradas» no coração e ardência no peito. Uma rede venosa escura aparece na pele. Depois, sobrevêm delírio psicótico com alucinações. O paciente perde o apetite e emagrece rapidamente.\nSem tratamento, o infectado morre em até 5 horas.
14381.0	Peste Arenosa
14381.1	Doença infecciosa de foco natural. Período de incubação — presumivelmente, três dias. A reação inflamatória começa de imediato e se desenvolve rapidamente.\n\nSem tratamento adequado, o infectado morre em até 5 horas.\n\nNas vítimas autopsiadas, observam-se perda de peso, pele cor de areia, descamação e úlceras.\n\nGrupos de risco: não esclarecidos.
20439.0	
20439.1	Irmão gêmeo de Andrey
20439.2	Também arquiteto
20439.3	Abusa da twyrine
20439.4	Fechado e arredio
60209.0	O Sótão do Stamatin
60209.1	O Sótão do Stamatin
35318.0	Pyotr Stamatin
35318.1	Arquiteto em apatia
35318.2	Conhecemo-nos de raspão na capital. Pyotr não era exatamente animado, mas também não ficava olhando para o vazio como agora.\nNesta mesma cidade, ergueu o Poliedro — e afundou na bebida, incapaz de suportar a beleza da própria obra-prima. Ou o pensamento de que nunca criaria nada melhor.\nAo que parece, o Poliedro é mesmo uma obra-prima.
27816.0	No dia 7, foi enforcado por se recusar a revelar os segredos do Poliedro
27816.1	No dia 11, entrou na Catedral e foi morto junto com o irmão
27816.2	Um arquiteto brilhante em apatia
27816.3	No dia 2, entregou a Aglaya os segredos do Poliedro
27816.4	No dia 2, eu o salvei das investidas de Aglaya pelos segredos
27816.5	No dia 3, queimou as plantas do Poliedro
27816.6	Até o dia 3, roubei dele as plantas do Poliedro
27816.7	No dia 7, foi colocado em prisão domiciliar
27816.8	No dia 8, o irmão o substituiu na prisão domiciliar
27816.9	No dia 8, escondeu-se no cemitério
27816.10	No dia 11, entrou na Catedral e foi capturado junto com o irmão
27816.11	No dia 12, fugiu da custódia junto com o irmão
27816.12	Até o dia 12, restou o último Stamatin
49573.0	Petrel
49573.1	Homem exausto, não lembra que dia é hoje
70727.0	
70727.1	Essa comida normalmente iria para o lixo.
27143.0	
27143.1	Será que Vasily não tem dinheiro para comprar coisa melhor?
41619.0	
41619.1	A carne está quase crua.
14605.0	
14605.1	Sobras do jantar.
72015.0	Comprimido tônico improvisado
72015.1	remove um efeito colateral aleatório de apatia
27546.0	Comprimido antiestresse improvisado
27546.1	remove um efeito colateral aleatório de mania
67810.0	
67810.1	Devo perguntar ao paciente o que são esses comprimidos?
28897.0	
28897.1	Parece antitérmico.
42161.0	
42161.1	Ação farmacológica desconhecida.
37123.0	
37123.1	Comprimidos sem embalagem.
59904.0	
59904.1	Ou roubou, ou pediu emprestado.
10094.0	???
10094.1	
10094.2	
12944.0	Memecerto do dia 7
12944.1	Ficus
31940.0	suplicante Biguá
31940.1	
31940.2	
18511.0	Perda de apetite
18511.1	Necessidade reduzida de comida ou ausência total de desejo por ela.
38561.0	
38561.1	
38561.2	
6210.0	O Rim
6210.1	O Rim
38301.0	Recital de poesia
