22367.8	Já que você fica em silêncio, posso ao menos examiná-lo?
22367.9	Pois bem, vamos colher suas amostras em silêncio.
22367.10	Está bem, eu também não tenho tempo para conversar agora.
55389.0	
55389.1	Infelizmente, nenhum pobychnik foi encontrado
55389.2	Nem vestígio deles
55389.3	E eu que queria conhecê-los
52821.0	
52821.1	Que olhar estranho
52821.2	Olhando em volta? Esperando algo?
52821.3	E toca o peito, claramente algum desconforto
52821.4	Poderia ser eu no lugar dele
52821.5	E ainda posso acabar lá
52821.6	Como os cientistas decaem neste fim de mundo…
55578.0	
55578.1	Eis os resultados do avanço científico dele
55578.2	As veias ficaram completamente pretas
