15689.0	Pois não, doutor. Posso ajudar em alguma coisa?
15689.1	Não, não; só estava pensativo, andando em círculos.
15689.2	Queria discutir com o senhor o caso de um dos suplicantes.
15689.3	De qual deles?
15689.4	Pensando bem, fica para depois.
15689.5	Precisamos falar sobre o Semyon Golev. É aquele que se dá o nome de Casco.
15689.6	Aquele bandido? Ouvi de passagem a conversa do senhor — não seria melhor entregá-lo às autoridades?
15689.7	E depois os comparsas dele podem vir atrás de mim. Aqui é ou ajudar, ou pelo menos não se meter.
15689.8	E o senhor, o que acha?
15689.9	Seja o que Deus quiser. Cuide da lista de mortos do hospital e inclua nela o nosso Casco. Só espero que isso fique estritamente entre nós, certo?
15689.10	Sem dúvida, mas por esse sujeito eu não ponho a mão no fogo. Começa a se gabar para os comparsas, o boato chega aos ouvidos do Saburov — e aí o senhor vai ter problemas.
15689.11	Curioso, mas nisso eu não tinha pensado. O senhor tem razão. Não vamos nos envolver.
15689.12	Com o Saburov a gente resolve depois, se chegar a esse ponto. Dele eu tenho bem menos receio, sabe.
15689.13	Não tenho a menor vontade de sujar as mãos com isso.
15689.14	E não teme uma vingança depois?
15689.15	Bem, medo não; receio. Mas os meus receios não me dão nenhuma vontade de entrar nessa aventura. Então não; é a minha última palavra.
15689.16	O senhor falou, e eu fiquei em dúvida. Está bem, que ele morra como quer morrer. O senhor cuida disso? Só que fique entre nós.
15689.17	Posso executar qualquer ordem do senhor. O importante é que o senhor mesmo esteja seguro dela.
15689.18	Estou seguro.
15689.19	O senhor quer se aconselhar a respeito de mais alguém?
15689.20	Não, por ora é só.
15689.21	O Timofey não me sai da cabeça.
15689.22	Pois é; matar um paciente passa de todos os limites.
15689.23	O médico é obrigado a salvar todo mundo, claro, mas, humanamente falando, um paciente desses não merece pena.
15689.24	Não entendo muito bem para que lado o senhor está pendendo.
15689.25	Que ele viva.
15689.26	Esperemos que ninguém mais morra por culpa dele.
15689.27	Ou não arriscar e pôr fim aos crimes dele com as minhas próprias mãos? Sabe, acho que é o que vamos fazer.
15689.28	Sim, não nos resta mais nada.
15689.29	Talvez isso seja o fim da minha carreira de médico, mas eu me livraria do canalha.
15689.30	O senhor está disposto a arriscar tudo pelo Timofey? Viu o homem pela primeira vez hoje.
15689.31	O senhor tem razão, não estou. Foi uma fraqueza passageira, um arroubo.
15689.32	E daí? Não consigo ficar de fora do problema dele.
